delay,fraction
56.99999999999994,0.0
18.999999999999982,0.0006724045185583649
38.72413793103445,0.0
37.999999999999964,0.0060516406670252845
19.724137931034466,0.0
18.999999999999982,0.0
56.99999999999994,0.0
18.999999999999982,0.0006724045185583647
38.72413793103445,0.0
37.999999999999964,0.006724045185583649
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
38.72413793103445,0.0
18.999999999999982,0.0030796126949973125
56.99999999999994,0.0
37.999999999999964,0.0
19.724137931034466,0.0
0.7241379310344827,0.0028240989779451326
56.99999999999994,0.0
18.999999999999982,0.0006724045185583649
38.72413793103445,0.0
37.999999999999964,0.0060516406670252845
19.724137931034466,0.0
18.999999999999982,0.0
56.99999999999994,0.0
18.999999999999982,0.0006724045185583647
38.72413793103445,0.0
37.999999999999964,0.006724045185583649
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
38.72413793103445,0.0
18.999999999999982,0.0030796126949973125
56.99999999999994,0.0
37.999999999999964,0.0
19.724137931034466,0.0
0.7241379310344827,0.0028240989779451326
56.99999999999994,0.0
18.999999999999982,0.0006724045185583649
38.72413793103445,0.0
37.999999999999964,0.0060516406670252845
19.724137931034466,0.0
18.999999999999982,0.0
56.99999999999994,0.0
18.999999999999982,0.0006724045185583647
38.72413793103445,0.0
37.999999999999964,0.006724045185583649
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
38.72413793103445,0.0
18.999999999999982,0.0030796126949973125
56.99999999999994,0.0
37.999999999999964,0.0
19.724137931034466,0.0
0.7241379310344827,0.0028240989779451326
56.99999999999994,0.0
18.999999999999982,0.0006724045185583649
38.72413793103445,0.0
37.999999999999964,0.0060516406670252845
19.724137931034466,0.0
18.999999999999982,0.0
56.99999999999994,0.0
18.999999999999982,0.0006724045185583647
38.72413793103445,0.0
37.999999999999964,0.006724045185583649
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
38.72413793103445,0.0
18.999999999999982,0.0030796126949973125
56.99999999999994,0.0
37.999999999999964,0.0
19.724137931034466,0.0
0.7241379310344827,0.0028240989779451326
56.99999999999994,0.0
18.999999999999982,0.0006724045185583649
38.72413793103445,0.0
37.999999999999964,0.0060516406670252845
19.724137931034466,0.0
18.999999999999982,0.0
56.99999999999994,0.0
18.999999999999982,0.0006724045185583647
38.72413793103445,0.0
37.999999999999964,0.006724045185583649
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
38.72413793103445,0.0
18.999999999999982,0.0030796126949973125
56.99999999999994,0.0
37.999999999999964,0.0
19.724137931034466,0.0
0.7241379310344827,0.0028240989779451326
56.99999999999994,0.0
